acq_datetime,year,month,day,department,latitude,longitude,temperature_c,humidity_pct,wind_kmh,rain_last_7d_mm,ndvi,brightness_k,frp_mw,confidence_pct,fire_risk
2021-12-09T23:09:00,2021,12,9,Escuintla,13.82397,-90.6175,30.64,49.27,11.7,11.95,0.682,333.05,36.66,86.56,0
2021-12-21T23:42:00,2021,12,21,Chiquimula,14.64806,-89.59403,27.0,65.85,16.86,12.65,0.415,333.92,50.36,100.0,1
2021-12-13T08:41:00,2021,12,13,Petén,17.22308,-90.18943,21.04,44.19,10.15,8.12,0.395,320.33,9.64,68.81,0
2021-12-19T23:17:00,2021,12,19,Santa Rosa,14.40925,-90.54672,23.74,51.44,10.08,19.16,0.506,324.88,38.4,87.73,0
2021-12-18T19:59:00,2021,12,18,Chiquimula,14.71422,-88.89423,28.27,74.45,14.4,12.93,0.868,333.36,12.03,68.05,0
2022-01-21T09:22:00,2022,1,21,Chiquimula,14.54522,-89.52128,22.33,37.35,16.59,2.47,0.202,335.71,41.79,100.0,0
2022-01-07T06:54:00,2022,1,7,Petén,16.92876,-90.1725,29.33,57.4,14.21,0.0,0.507,337.92,40.64,100.0,1
2022-01-07T22:17:00,2022,1,7,Escuintla,14.18892,-91.27571,17.44,39.98,9.66,19.4,0.693,319.8,21.84,68.47,0
2022-01-10T18:38:00,2022,1,10,Petén,17.09318,-90.05501,37.08,57.61,8.48,1.65,0.484,340.24,31.31,100.0,1
2022-01-11T03:02:00,2022,1,11,Izabal,15.8639,-88.95972,16.36,52.6,11.87,9.31,0.612,320.77,28.89,68.32,0
2022-01-14T15:33:00,2022,1,14,Quiché,15.20769,-90.93431,27.06,54.46,12.58,21.2,0.399,332.68,28.46,88.39,0
2022-01-02T12:53:00,2022,1,2,Escuintla,13.79045,-91.08143,33.31,35.41,18.23,13.13,0.684,346.21,47.14,100.0,1
2022-01-12T08:34:00,2022,1,12,Quiché,15.15798,-90.95357,28.37,65.62,23.96,4.26,0.555,339.39,53.21,100.0,1
2022-01-01T11:00:00,2022,1,1,Petén,16.524,-89.98272,25.03,57.7,5.46,8.85,0.636,331.35,30.67,92.84,0
2022-01-19T05:04:00,2022,1,19,Petén,16.87371,-89.7318,22.3,78.21,17.75,7.51,0.518,339.18,47.46,100.0,0
2022-01-16T11:19:00,2022,1,16,Jutiapa,14.07915,-89.7345,35.52,74.53,13.41,13.89,0.491,348.88,34.25,97.25,0
2022-01-17T06:11:00,2022,1,17,Escuintla,14.33642,-90.55926,23.27,61.26,7.67,21.1,0.335,327.15,36.89,100.0,0
2022-01-02T07:54:00,2022,1,2,Chiquimula,14.8353,-89.91427,32.75,50.54,3.29,8.77,0.485,342.27,30.17,86.48,1
2022-01-14T15:59:00,2022,1,14,Chiquimula,14.9353,-89.38099,26.95,77.94,17.46,3.82,0.586,334.57,17.58,78.76,0
2022-01-27T23:01:00,2022,1,27,Petén,16.54511,-89.88957,29.06,47.75,12.38,0.86,0.467,334.2,22.25,79.71,1
2022-01-09T16:28:00,2022,1,9,Jutiapa,14.3604,-89.99214,25.02,68.07,13.25,17.22,0.475,337.36,40.52,85.81,1
2022-01-09T06:24:00,2022,1,9,Santa Rosa,14.16426,-90.06487,22.84,52.39,8.9,0.0,0.553,327.77,19.93,69.59,0
2022-01-27T15:40:00,2022,1,27,Huehuetenango,15.44772,-91.65661,23.13,71.56,12.82,23.76,0.478,324.08,45.28,63.25,0
2022-01-14T12:14:00,2022,1,14,Quiché,15.01778,-91.63597,18.39,30.92,11.37,1.93,0.722,326.87,21.92,70.91,0
2022-01-13T08:57:00,2022,1,13,Chiquimula,15.11659,-89.23621,20.56,65.58,13.55,9.54,0.631,335.52,23.57,83.61,0
2022-01-18T09:44:00,2022,1,18,Santa Rosa,14.16181,-90.32257,30.88,57.46,9.77,25.62,0.457,322.25,44.67,100.0,0
2022-01-01T14:21:00,2022,1,1,Izabal,15.70089,-88.78123,34.64,54.61,16.33,0.0,0.554,342.61,40.51,100.0,1
2022-01-14T04:36:00,2022,1,14,Petén,17.21812,-89.87881,31.58,43.83,10.93,14.3,0.635,337.82,16.79,84.0,0
2022-01-07T10:12:00,2022,1,7,Jutiapa,14.33115,-89.42626,25.95,57.25,8.84,19.46,0.597,324.14,27.98,74.96,0
2022-01-25T17:40:00,2022,1,25,Quiché,15.12068,-90.46162,29.29,72.1,12.39,9.77,0.627,328.0,39.56,89.72,0
2022-01-26T10:21:00,2022,1,26,Chiquimula,15.27227,-89.53611,29.76,81.71,16.34,2.36,0.431,323.58,34.79,81.26,0
2022-01-17T12:29:00,2022,1,17,Huehuetenango,15.23341,-91.74965,32.69,65.79,11.69,11.6,0.624,332.46,50.57,100.0,0
2022-01-05T16:31:00,2022,1,5,Izabal,15.73499,-89.26831,30.39,48.43,15.07,22.51,0.572,348.78,28.76,100.0,0
2022-01-22T07:18:00,2022,1,22,Huehuetenango,15.18389,-91.82926,33.04,54.74,8.62,30.57,0.34,332.68,43.6,100.0,0
2022-01-25T01:25:00,2022,1,25,Izabal,15.52541,-88.71921,32.3,33.82,8.98,5.62,0.869,333.67,16.98,83.19,0
2022-01-27T18:03:00,2022,1,27,Alta Verapaz,15.42325,-90.19646,33.74,62.87,12.92,1.9,0.811,339.65,48.86,100.0,1
2022-01-24T05:17:00,2022,1,24,Petén,16.53764,-89.79976,22.68,63.28,16.84,18.64,0.632,332.47,25.13,81.0,0
2022-01-15T04:28:00,2022,1,15,Zacapa,14.71846,-89.71575,29.59,75.79,9.87,18.36,0.781,331.84,44.68,100.0,0
2022-01-01T08:46:00,2022,1,1,Quiché,14.89062,-91.52497,25.87,50.85,14.07,26.64,0.637,339.98,43.89,100.0,0
2022-01-15T03:14:00,2022,1,15,Escuintla,14.43724,-91.09427,30.73,62.37,21.64,7.18,0.345,342.06,48.03,100.0,1
2022-01-09T06:29:00,2022,1,9,Alta Verapaz,15.43839,-89.99602,25.67,66.81,11.32,19.89,0.643,328.34,33.1,94.25,0
2022-01-12T12:36:00,2022,1,12,Alta Verapaz,15.55258,-90.7681,21.08,41.19,10.59,14.14,0.429,339.79,43.38,96.33,0
2022-01-25T23:32:00,2022,1,25,Escuintla,13.89132,-90.78441,29.67,56.4,12.41,0.0,0.551,336.52,20.69,89.93,0
2022-02-08T00:47:00,2022,2,8,Quiché,15.01542,-90.83436,33.15,50.38,10.69,0.0,0.078,333.25,36.36,92.93,1
2022-02-13T00:03:00,2022,2,13,Petén,16.89532,-89.78812,30.41,51.52,13.85,11.94,0.403,333.64,39.66,97.65,1
2022-02-24T20:05:00,2022,2,24,Escuintla,14.10223,-91.09059,29.4,57.55,13.23,23.66,0.517,325.77,10.29,70.2,0
2022-02-16T12:10:00,2022,2,16,Petén,16.85577,-89.93527,24.89,60.32,9.99,14.74,0.174,323.92,15.23,74.79,0
2022-02-22T07:20:00,2022,2,22,Jutiapa,14.08068,-90.06207,31.52,48.34,11.3,5.94,0.753,325.26,21.91,97.0,0
2022-02-01T08:34:00,2022,2,1,Santa Rosa,13.87212,-89.51608,33.91,47.51,12.31,5.63,0.611,342.61,44.65,100.0,1
2022-02-14T10:01:00,2022,2,14,Alta Verapaz,15.55917,-90.40256,25.92,40.43,15.0,22.81,0.691,329.6,31.3,87.67,0
2022-02-20T23:01:00,2022,2,20,Zacapa,14.73073,-89.06649,29.21,55.35,2.36,3.87,0.67,328.33,45.25,100.0,0
2022-02-25T01:42:00,2022,2,25,Alta Verapaz,15.51986,-90.58391,24.04,46.48,15.13,8.25,0.64,324.75,43.35,100.0,0
2022-02-13T18:23:00,2022,2,13,Izabal,15.7132,-89.41857,23.25,46.91,10.2,0.0,0.295,324.46,32.15,93.52,0
2022-02-26T18:38:00,2022,2,26,Santa Rosa,14.09883,-90.35824,31.2,67.62,12.97,17.97,0.49,331.93,46.84,100.0,0
2022-02-03T09:11:00,2022,2,3,Zacapa,15.00976,-89.31309,26.93,56.21,8.86,13.3,0.645,328.87,30.31,87.38,0
2022-02-25T07:20:00,2022,2,25,Huehuetenango,14.81472,-91.81687,29.95,52.71,14.39,10.61,0.778,335.03,54.89,100.0,0
2022-02-01T14:29:00,2022,2,1,Izabal,15.46632,-88.69764,32.4,62.25,12.76,9.4,0.307,335.26,34.49,100.0,1
2022-02-14T21:29:00,2022,2,14,Zacapa,14.84789,-89.22169,24.19,73.17,5.66,15.78,0.565,314.96,22.39,69.65,0
2022-02-09T23:53:00,2022,2,9,Chiquimula,14.78483,-89.70583,24.78,59.47,9.81,7.21,0.553,338.5,20.24,86.73,0
2022-02-09T17:52:00,2022,2,9,Santa Rosa,14.30737,-90.07181,29.97,59.47,7.84,0.0,0.699,328.99,31.27,95.5,0
2022-02-08T01:38:00,2022,2,8,Zacapa,15.05634,-89.52669,24.71,73.14,9.91,15.16,0.625,323.22,21.45,72.58,0
2022-02-21T19:57:00,2022,2,21,Quiché,15.06098,-91.18416,27.3,44.86,11.86,9.11,0.644,338.67,46.5,100.0,0
2022-02-07T07:28:00,2022,2,7,Zacapa,14.99662,-89.39415,30.66,72.2,8.1,0.24,0.406,330.36,34.37,95.61,1
2022-02-13T03:15:00,2022,2,13,Jutiapa,14.28028,-89.77899,32.33,65.65,15.85,9.55,0.628,343.55,43.1,100.0,1
2022-02-12T19:38:00,2022,2,12,Escuintla,13.87624,-90.91459,25.25,74.51,12.66,1.06,0.464,329.35,17.86,54.03,0
2022-02-18T01:14:00,2022,2,18,Escuintla,14.24942,-90.75313,31.87,60.65,10.65,16.78,0.243,344.14,36.89,100.0,1
2022-02-01T20:22:00,2022,2,1,Jutiapa,14.32043,-90.30673,31.49,72.21,13.0,14.38,0.683,339.94,43.57,100.0,1
2022-02-24T23:41:00,2022,2,24,Petén,16.67205,-89.97514,24.19,60.52,19.3,16.97,0.512,331.97,34.81,97.25,1
2022-02-17T19:13:00,2022,2,17,Huehuetenango,15.30186,-91.77355,27.85,54.79,9.98,28.64,0.284,328.59,28.24,70.93,0
2022-02-21T16:35:00,2022,2,21,Huehuetenango,15.65492,-91.81766,30.98,55.59,16.32,6.57,0.441,329.91,50.98,100.0,1
2022-02-19T09:06:00,2022,2,19,Huehuetenango,14.87114,-91.75013,31.82,57.23,15.9,7.84,0.437,341.78,42.05,100.0,1
2022-02-05T23:28:00,2022,2,5,Zacapa,15.03788,-89.62733,27.64,65.45,15.12,13.43,0.396,325.7,31.24,78.68,0
2022-02-20T01:07:00,2022,2,20,Izabal,15.55415,-89.31901,23.33,43.24,14.06,1.18,0.485,333.72,30.02,96.37,0
2022-02-06T09:00:00,2022,2,6,Huehuetenango,15.41672,-91.54648,23.28,49.57,9.79,16.62,0.489,332.46,31.8,91.35,0
2022-02-10T21:30:00,2022,2,10,Izabal,15.7774,-89.16663,30.13,65.42,16.17,10.94,0.64,334.89,42.86,100.0,1
2022-02-03T16:34:00,2022,2,3,Petén,16.57793,-89.63344,29.75,63.17,14.32,8.16,0.34,330.64,26.1,75.81,1
2022-02-17T18:18:00,2022,2,17,Alta Verapaz,15.76935,-90.42394,26.33,49.89,9.89,18.18,0.375,336.83,48.65,100.0,0
2022-02-27T13:55:00,2022,2,27,Escuintla,14.29479,-90.98991,33.79,43.18,5.55,0.0,0.447,328.97,51.92,100.0,1
2022-02-07T12:09:00,2022,2,7,Jutiapa,14.3791,-90.10633,36.16,65.74,13.51,37.87,0.277,344.31,49.06,100.0,1
2022-02-24T08:47:00,2022,2,24,Petén,17.09322,-89.96291,28.81,59.26,16.47,7.05,0.75,348.39,40.64,100.0,1
2022-02-24T03:05:00,2022,2,24,Alta Verapaz,15.32652,-90.1783,23.4,64.84,9.43,21.6,0.462,323.28,23.49,86.82,0
2022-02-22T09:29:00,2022,2,22,Izabal,15.39626,-89.19453,25.1,43.45,10.48,0.0,0.363,331.37,36.94,100.0,0
2022-02-12T20:23:00,2022,2,12,Escuintla,13.54888,-90.91821,31.24,58.71,17.0,2.51,0.505,337.96,55.85,96.14,1
2022-02-03T04:50:00,2022,2,3,Izabal,15.27558,-88.86176,29.97,81.64,17.77,11.88,0.276,335.99,25.25,89.44,0
2022-02-26T14:52:00,2022,2,26,Escuintla,14.05651,-90.85341,28.75,58.2,11.12,16.46,0.353,338.95,30.52,97.63,1
2022-02-21T03:43:00,2022,2,21,Alta Verapaz,15.26466,-90.60425,26.61,70.7,17.65,9.78,0.582,330.16,29.18,100.0,0
2022-02-17T09:48:00,2022,2,17,Petén,16.86032,-89.86615,28.35,43.06,6.96,6.75,0.5,326.66,34.65,97.31,0
2022-02-03T07:50:00,2022,2,3,Chiquimula,14.47592,-89.91623,32.1,84.26,7.91,3.95,0.752,326.75,36.61,94.61,0
2022-02-11T06:22:00,2022,2,11,Alta Verapaz,15.3294,-90.41941,24.41,56.34,13.99,5.01,0.405,342.49,33.37,100.0,0
2022-02-24T16:30:00,2022,2,24,Chiquimula,14.74153,-89.97246,35.87,68.76,13.16,0.0,0.601,348.23,35.4,100.0,1
2022-02-15T21:14:00,2022,2,15,Izabal,15.41765,-89.40782,23.43,65.49,12.03,14.74,0.393,327.84,52.6,100.0,0
2022-02-11T21:37:00,2022,2,11,Escuintla,14.01819,-91.00253,29.63,42.17,15.28,0.0,0.754,355.29,21.99,100.0,0
2022-02-22T05:58:00,2022,2,22,Izabal,15.61574,-89.03914,27.99,65.26,20.46,0.0,0.572,339.77,57.14,100.0,1
2022-02-16T17:26:00,2022,2,16,Petén,17.13978,-89.93773,27.53,84.05,9.44,9.5,0.582,323.34,22.85,85.69,0
2022-02-01T01:01:00,2022,2,1,Zacapa,15.12326,-89.10339,24.6,71.52,15.91,0.0,0.528,325.18,25.46,81.92,0
2022-02-22T18:18:00,2022,2,22,Alta Verapaz,15.61557,-90.36331,29.85,48.11,10.35,7.28,0.323,333.29,17.43,67.44,0
2022-02-10T03:33:00,2022,2,10,Petén,16.6693,-90.13725,22.89,53.08,5.25,26.85,0.638,326.69,50.62,100.0,0
2022-02-08T02:28:00,2022,2,8,Quiché,15.00369,-91.0143,25.78,94.2,11.16,17.55,0.487,323.84,31.78,90.63,0
2022-02-16T15:58:00,2022,2,16,Santa Rosa,14.51838,-90.54374,26.06,51.69,9.41,16.96,0.753,339.42,40.34,96.53,1
2022-02-12T13:33:00,2022,2,12,Petén,16.80476,-89.98409,24.56,72.94,23.88,17.16,0.578,334.88,62.9,100.0,1
2022-03-13T01:30:00,2022,3,13,Santa Rosa,14.4708,-89.52322,40.04,38.64,7.68,8.32,0.309,341.04,54.55,100.0,1
2022-03-24T18:02:00,2022,3,24,Santa Rosa,13.95346,-90.00298,28.25,45.63,17.4,6.05,0.599,342.48,44.92,91.38,1
2022-03-09T10:44:00,2022,3,9,Alta Verapaz,15.54239,-89.81377,34.47,42.57,16.78,1.64,0.512,340.68,51.98,100.0,1
2022-03-11T01:45:00,2022,3,11,Quiché,14.79547,-90.55926,34.26,49.52,12.13,0.0,0.378,329.12,29.54,74.2,1
2022-03-24T16:08:00,2022,3,24,Jutiapa,14.16648,-89.93882,29.94,41.13,11.22,4.94,0.45,346.68,42.7,100.0,1
2022-03-04T17:02:00,2022,3,4,Chiquimula,15.0329,-89.38904,34.8,57.52,9.29,4.49,0.569,349.89,29.49,100.0,1
2022-03-09T03:41:00,2022,3,9,Huehuetenango,15.36446,-91.31792,33.83,44.83,13.1,0.66,0.564,342.93,33.05,82.15,1
2022-03-05T06:55:00,2022,3,5,Quiché,14.73426,-90.67749,35.58,56.94,15.68,0.95,0.446,345.31,40.26,100.0,1
2022-03-14T04:28:00,2022,3,14,Petén,16.51992,-89.90011,33.49,11.19,9.0,1.05,0.576,346.61,63.3,100.0,1
2022-03-04T11:29:00,2022,3,4,Escuintla,14.00991,-90.66029,30.55,45.53,13.42,5.67,0.563,335.08,61.36,100.0,1
2022-03-22T03:54:00,2022,3,22,Chiquimula,14.8872,-89.4571,35.59,27.07,12.44,6.89,0.522,354.23,64.02,100.0,1
2022-03-14T03:22:00,2022,3,14,Quiché,15.237,-90.99811,37.79,47.25,14.86,0.31,0.745,354.24,48.43,100.0,1
2022-03-16T10:29:00,2022,3,16,Jutiapa,14.32349,-89.97953,37.38,41.33,11.92,6.58,0.535,343.18,59.99,100.0,1
2022-03-01T01:47:00,2022,3,1,Zacapa,14.80361,-89.58485,31.87,27.22,15.86,2.81,0.05,350.36,44.83,100.0,1
2022-03-23T08:55:00,2022,3,23,Petén,16.98555,-90.21334,33.61,51.82,14.47,1.53,0.627,326.02,45.74,90.03,1
2022-03-17T15:15:00,2022,3,17,Petén,16.79075,-89.73633,30.61,32.49,12.9,2.54,0.517,342.45,46.69,100.0,1
2022-03-18T16:09:00,2022,3,18,Escuintla,14.20767,-90.64585,37.6,35.51,14.85,0.08,0.376,359.1,65.18,100.0,1
2022-03-01T15:56:00,2022,3,1,Huehuetenango,15.42808,-91.3927,29.2,21.79,10.7,5.53,0.301,331.95,53.65,100.0,0
2022-03-23T12:46:00,2022,3,23,Escuintla,13.89594,-90.80288,40.42,43.44,5.54,4.34,0.24,345.96,35.66,99.73,1
2022-03-14T06:00:00,2022,3,14,Escuintla,14.21212,-90.79117,28.47,28.66,8.98,3.98,0.664,338.56,27.73,86.62,1
2022-03-06T19:01:00,2022,3,6,Alta Verapaz,15.24895,-90.28279,36.09,36.18,16.08,0.12,0.358,343.48,49.91,100.0,1
2022-03-10T02:59:00,2022,3,10,Quiché,15.03364,-91.05195,35.53,65.64,14.05,2.56,0.25,345.84,48.79,100.0,1
2022-03-15T05:32:00,2022,3,15,Escuintla,14.05218,-91.05617,33.28,42.46,13.59,3.25,0.644,344.22,52.8,100.0,1
2022-03-23T15:52:00,2022,3,23,Petén,17.1355,-90.09889,29.01,34.72,5.59,7.39,0.295,338.37,26.74,76.98,1
2022-03-19T13:04:00,2022,3,19,Zacapa,14.87082,-89.12808,37.13,23.04,15.61,4.8,0.351,349.66,73.93,100.0,1
2022-03-13T08:02:00,2022,3,13,Huehuetenango,14.93817,-91.09528,35.5,13.91,11.67,6.64,0.587,351.14,61.42,100.0,1
2022-03-21T08:07:00,2022,3,21,Petén,16.83337,-89.54727,38.92,41.15,13.13,8.21,0.526,345.55,55.9,100.0,1
2022-03-23T13:34:00,2022,3,23,Santa Rosa,13.71946,-90.50279,25.44,46.92,16.17,5.89,0.395,332.66,51.37,100.0,1
2022-03-04T03:11:00,2022,3,4,Escuintla,14.10657,-90.95782,36.18,46.22,9.58,10.98,0.682,333.0,42.93,100.0,1
2022-03-20T15:05:00,2022,3,20,Quiché,15.00072,-91.19173,42.16,20.98,14.86,1.28,0.462,354.88,54.07,100.0,1
2022-03-10T16:54:00,2022,3,10,Huehuetenango,15.25784,-91.39595,34.59,34.4,6.92,2.04,0.247,330.09,66.31,100.0,1
2022-03-14T17:44:00,2022,3,14,Huehuetenango,15.18089,-92.06345,30.55,21.5,12.92,4.49,0.412,348.11,51.36,100.0,1
2022-03-09T17:29:00,2022,3,9,Chiquimula,14.70312,-89.14089,32.48,48.16,8.52,1.49,0.314,336.91,33.75,92.93,1
2022-03-19T11:24:00,2022,3,19,Santa Rosa,14.3588,-90.71326,38.92,31.42,7.37,0.67,0.637,340.65,57.7,100.0,1
2022-03-11T16:24:00,2022,3,11,Zacapa,14.62345,-90.09591,31.67,30.29,13.13,8.38,0.119,340.66,42.61,100.0,1
2022-03-27T02:40:00,2022,3,27,Huehuetenango,15.33264,-91.2505,35.09,43.15,13.17,0.0,0.724,346.67,52.21,100.0,1
2022-03-18T18:28:00,2022,3,18,Zacapa,14.58573,-89.17064,28.59,32.85,15.19,3.88,0.581,349.57,41.02,100.0,1
2022-03-07T12:53:00,2022,3,7,Quiché,14.89234,-91.32808,37.07,32.39,6.56,0.0,0.606,334.11,30.22,88.47,1
2022-03-09T21:44:00,2022,3,9,Chiquimula,14.42382,-89.31134,31.51,38.35,10.95,2.24,0.418,337.91,18.19,77.48,1
2022-03-26T15:50:00,2022,3,26,Alta Verapaz,15.74666,-90.29372,31.64,26.67,18.88,4.78,0.581,342.82,89.49,100.0,1
2022-03-05T17:34:00,2022,3,5,Alta Verapaz,15.70219,-90.36927,31.37,39.63,15.08,1.56,0.438,333.7,52.19,100.0,1
2022-03-11T12:36:00,2022,3,11,Escuintla,13.95977,-91.03033,36.9,23.4,7.82,4.0,0.353,351.39,67.8,100.0,1
2022-03-06T12:54:00,2022,3,6,Huehuetenango,15.12557,-91.2727,29.33,36.62,13.96,8.77,0.326,329.78,39.92,82.98,1
2022-03-17T10:48:00,2022,3,17,Alta Verapaz,15.46337,-90.19506,31.8,10.0,16.97,5.24,0.53,344.06,47.91,100.0,1
2022-03-07T05:06:00,2022,3,7,Huehuetenango,15.40641,-91.48612,31.23,52.72,11.32,2.37,0.708,336.31,31.25,91.51,1
2022-03-17T20:22:00,2022,3,17,Escuintla,14.0717,-90.86864,33.2,39.49,10.31,3.42,0.505,343.68,49.05,100.0,1
2022-03-18T16:00:00,2022,3,18,Chiquimula,14.87893,-89.44637,35.32,25.11,11.97,0.54,0.752,338.22,85.58,100.0,1
2022-03-25T19:37:00,2022,3,25,Chiquimula,14.61891,-89.60724,30.51,10.0,9.45,6.61,0.433,340.04,62.87,100.0,1
2022-03-23T16:06:00,2022,3,23,Zacapa,15.18746,-89.44644,31.33,21.87,14.07,3.59,0.177,332.18,36.02,96.23,1
2022-03-17T19:58:00,2022,3,17,Alta Verapaz,15.19905,-90.21912,31.11,44.86,11.36,0.5,0.214,340.82,38.57,100.0,1
2022-03-20T08:25:00,2022,3,20,Quiché,15.21436,-90.86125,36.95,39.62,16.32,3.01,0.394,350.44,61.87,100.0,1
2022-03-07T09:47:00,2022,3,7,Jutiapa,14.00764,-90.50784,22.25,47.79,14.09,1.73,0.625,331.13,35.8,100.0,1
2022-03-16T13:56:00,2022,3,16,Santa Rosa,13.86796,-90.42284,33.67,30.63,13.25,4.63,0.523,341.05,53.08,100.0,1
2022-03-13T19:12:00,2022,3,13,Zacapa,14.79083,-89.93443,33.72,53.22,4.97,0.0,0.472,339.05,52.82,100.0,1
2022-03-12T07:26:00,2022,3,12,Escuintla,14.14184,-90.72962,28.6,32.97,8.99,0.95,0.293,329.51,41.47,100.0,1
2022-03-05T07:51:00,2022,3,5,Santa Rosa,14.43942,-90.49426,34.88,28.57,9.71,2.51,0.74,349.5,55.6,100.0,1
2022-03-14T11:03:00,2022,3,14,Jutiapa,14.27095,-90.36349,37.57,25.56,18.0,0.0,0.641,351.3,55.34,100.0,1
2022-03-16T05:03:00,2022,3,16,Petén,16.63622,-89.92998,36.2,30.12,5.38,2.03,0.249,348.5,41.56,100.0,1
2022-03-02T21:49:00,2022,3,2,Petén,16.94874,-90.39212,28.95,66.02,9.09,1.87,0.493,333.75,69.63,100.0,1
2022-03-25T05:10:00,2022,3,25,Alta Verapaz,15.53175,-90.35119,32.82,45.2,12.72,0.78,0.382,330.9,54.34,100.0,1
2022-03-05T10:21:00,2022,3,5,Izabal,15.61018,-89.04548,24.13,33.1,11.45,4.04,0.155,338.69,47.57,100.0,1
2022-03-08T06:55:00,2022,3,8,Zacapa,15.13902,-89.39766,29.18,52.3,8.71,0.0,0.372,341.4,15.97,70.42,1
2022-03-07T01:23:00,2022,3,7,Quiché,14.8226,-91.00475,33.03,39.21,19.74,4.13,0.304,352.09,39.68,100.0,1
2022-03-25T08:43:00,2022,3,25,Jutiapa,13.99496,-89.96306,31.33,43.0,15.72,0.0,0.402,340.5,42.12,100.0,1
2022-03-03T17:15:00,2022,3,3,Escuintla,14.1511,-90.87709,40.0,19.02,9.12,3.3,0.5,352.3,57.51,100.0,1
2022-03-20T23:22:00,2022,3,20,Alta Verapaz,15.50214,-90.63106,39.15,54.02,12.01,3.62,0.386,332.6,28.4,71.43,1
2022-03-02T10:39:00,2022,3,2,Petén,16.83738,-90.02626,32.73,19.75,10.2,4.18,0.387,343.35,65.29,100.0,1
2022-03-14T07:45:00,2022,3,14,Chiquimula,14.86378,-89.45159,35.39,26.02,19.57,3.86,0.452,360.33,62.21,100.0,1
2022-03-23T22:42:00,2022,3,23,Izabal,15.58621,-89.1689,35.96,34.98,6.66,3.37,0.28,335.54,40.02,99.15,1
2022-03-18T16:35:00,2022,3,18,Santa Rosa,14.54878,-90.67268,36.82,32.94,4.76,2.52,0.454,332.16,36.26,92.16,1
2022-03-11T14:15:00,2022,3,11,Chiquimula,14.64194,-89.18342,30.07,27.8,14.22,4.95,0.368,339.88,58.21,100.0,1
2022-03-25T00:43:00,2022,3,25,Petén,16.97144,-90.11455,29.63,38.62,7.84,3.41,0.172,332.97,41.93,100.0,1
2022-03-19T04:44:00,2022,3,19,Santa Rosa,14.24553,-90.15604,34.87,18.07,10.05,4.44,0.565,349.3,49.5,100.0,1
2022-03-02T21:16:00,2022,3,2,Escuintla,14.14708,-91.40099,28.33,10.0,13.83,0.31,0.579,346.94,61.18,100.0,1
2022-03-11T01:54:00,2022,3,11,Huehuetenango,15.10931,-91.7101,30.62,38.3,13.33,0.0,0.432,337.89,32.76,100.0,1
2022-03-10T16:23:00,2022,3,10,Quiché,15.26546,-91.01146,30.57,34.18,18.47,3.59,0.304,346.09,27.04,100.0,1
2022-03-16T14:40:00,2022,3,16,Chiquimula,14.70024,-89.2886,24.44,56.52,12.13,2.79,0.686,334.13,9.39,47.09,0
2022-03-13T21:40:00,2022,3,13,Santa Rosa,14.32346,-90.1452,31.48,46.55,11.5,2.58,0.723,340.46,33.61,99.99,1
2022-03-25T08:18:00,2022,3,25,Santa Rosa,14.22521,-90.41724,32.98,55.69,2.92,2.56,0.412,326.09,40.33,87.42,0
2022-03-08T11:15:00,2022,3,8,Petén,16.74208,-89.71387,27.75,49.61,4.98,4.11,0.369,315.78,6.41,33.09,0
2022-03-20T15:04:00,2022,3,20,Santa Rosa,14.18454,-90.65178,27.49,30.93,10.45,4.88,0.362,333.44,39.61,100.0,1
2022-03-24T15:04:00,2022,3,24,Alta Verapaz,15.66453,-90.40085,37.16,59.22,13.62,0.0,0.086,333.04,23.38,79.28,1
2022-03-01T00:48:00,2022,3,1,Quiché,14.95002,-90.83616,37.15,52.92,11.79,1.66,0.42,346.05,50.97,100.0,1
2022-03-15T02:20:00,2022,3,15,Jutiapa,14.46455,-89.52386,30.86,27.16,10.23,3.89,0.19,343.37,52.91,100.0,1
2022-03-08T11:32:00,2022,3,8,Escuintla,14.20166,-91.27761,27.91,33.0,9.4,1.65,0.551,341.3,38.84,100.0,1
2022-03-13T12:53:00,2022,3,13,Jutiapa,14.34718,-89.9849,37.93,13.67,11.91,3.77,0.467,340.35,58.42,100.0,1
2022-03-17T17:41:00,2022,3,17,Jutiapa,14.3531,-90.11054,33.57,56.36,9.39,3.66,0.592,336.38,39.59,93.37,1
2022-03-10T03:15:00,2022,3,10,Petén,17.14448,-89.9185,31.17,33.74,11.01,7.85,0.381,345.55,60.98,100.0,1
2022-03-24T10:41:00,2022,3,24,Chiquimula,14.90931,-89.50446,39.7,40.81,14.37,4.73,0.39,345.14,32.98,100.0,1
2022-03-02T00:51:00,2022,3,2,Alta Verapaz,15.30362,-90.38588,32.36,32.26,8.23,2.61,0.616,347.0,45.66,100.0,1
2022-03-03T01:00:00,2022,3,3,Jutiapa,14.22695,-89.99021,31.84,45.33,15.62,6.61,0.437,349.65,60.33,100.0,1
2022-03-06T02:35:00,2022,3,6,Izabal,15.76863,-88.99793,30.41,58.91,7.67,12.57,0.605,329.59,27.16,73.02,1
2022-03-01T20:02:00,2022,3,1,Chiquimula,15.29968,-89.49855,29.31,22.31,11.32,5.42,0.461,340.25,41.92,100.0,1
2022-03-22T05:35:00,2022,3,22,Huehuetenango,15.79905,-91.40174,29.61,24.85,12.74,4.17,0.242,343.18,42.49,100.0,1
